year,species_code,comp_type,length,ae,ae_al,al,base
1999,10110,total,250,4.266136462924449,3.227403639907542,3.0096922531315613,4.657584275579287
1999,10110,total,260,3.9727783642042076,3.2891699642961316,5.3610813617237945,7.825179093982899
1999,10110,total,270,4.746126215654857,4.3266566979094145,6.865966284811459,9.608133174304852
1999,10110,total,280,10.440868159504346,7.348357390851706,6.365746424541796,10.933056361794835
1999,10110,total,290,5.165695263553292,4.613311668992066,3.76172031684942,5.104378285731536
1999,10110,total,300,9.342485339543583,7.593266870267647,5.600749068253782,8.97420533993647
1999,10110,total,310,3.8007298243276573,2.948460117844212,3.462114016796308,5.0368972503007505
1999,10110,total,320,3.7981590969625385,3.4727441257974196,5.268697278002431,8.034555022317397
1999,10110,total,330,4.702508849153948,4.616217957210039,6.331579065152179,9.362152830873695
1999,10110,total,340,5.635171825274282,5.33628978008915,5.465811224777513,7.745072399266767
1999,10110,total,350,6.71292595519715,5.415299949870792,5.121956832137714,8.227935393501149
1999,10110,total,360,6.892462308184833,5.7804182129471675,4.137988689955611,6.323729424126588
1999,10110,total,370,9.448727453852623,7.782161103880749,4.2343034880785435,7.326314796363918
1999,10110,total,380,8.259417230499661,6.533994947007772,4.274005096768909,6.254255332469429
1999,10110,total,390,10.222206053575118,9.298858915466262,6.091738932084122,8.434772890374182
1999,10110,total,400,11.09562218848835,9.769550242741344,5.521976676961775,8.757257243792909
1999,10110,total,410,7.6243937041614265,7.222370588769328,3.9551556873552745,6.656334663803897
1999,10110,total,420,9.539905514126994,8.011742004682784,4.796457979801641,7.6595851261611125
1999,10110,total,430,10.965749287836159,10.158715342179688,5.887219702634785,8.541511497678398
1999,10110,total,440,11.144741324674923,9.20334985819704,5.598738404349009,9.200510429249965
1999,10110,total,450,11.842157724608228,11.042443851919513,6.811692067502533,10.556576424890721
1999,10110,total,460,10.031864673747178,8.77228916332431,6.141240568012023,9.869310714890954
1999,10110,total,470,8.98282297291113,7.558896092083861,4.572946648389239,7.858747455611702
1999,10110,total,480,12.608148667060329,9.994924980875552,5.023167063591494,8.54740356743295
1999,10110,total,490,6.504450856481019,5.06317985080806,5.436420745515792,8.501817221738476
1999,10110,total,500,11.312545942264888,9.42495534181934,4.3685386026242075,7.458822628537386
1999,10110,total,510,5.528570042628702,5.203196776540075,5.002642727841716,7.596183271156375
1999,10110,total,520,7.953725823208907,5.282348195234413,3.942219389948191,6.463655526789548
1999,10110,total,530,6.081943730158213,4.9077680214953086,4.143745245429787,6.456501972901116
1999,10110,total,540,4.099169033047007,3.847797038954446,3.325489253053554,5.199474071379041
1999,10110,total,550,4.9276681918030425,4.833134993969672,3.0458511867019453,4.6715439634450595
1999,21720,female,260,2.4484848728589927,1.9199427645550615,1.6992012454627223,2.29914871370525
1999,21720,female,270,1.2097849081745997,1.1207176858913066,1.1470195604078792,1.0941721343110768
1999,21720,female,370,1.8861409731948284,1.9172845734533492,1.786655254441978,2.00760863923204
1999,21720,female,420,1.187503621212806,1.1000839659650492,1.2640154518345859,1.6261932122088012
1999,21720,female,430,1.8741780006269375,1.5477877468181978,1.8244959832296685,2.4211919129120445
1999,21720,female,440,1.4915309741788112,1.3997064572458586,1.3702986444406604,1.6019866536281404
1999,21720,female,450,1.0409844335940757,0.9768960950447055,1.21213827593762,1.7087758140756792
1999,21720,female,460,0.7350243670385372,0.7513603698096465,1.580631837415069,2.3431131642732974
1999,21720,female,470,3.0346227188091786,2.624888045899888,2.4154381363533712,3.331725506981899
1999,21720,female,480,1.8028692321046274,1.5382119032277002,2.14289700573061,3.017409158640692
1999,21720,female,490,0.8932802591732493,0.7551184577733795,2.2831362065088174,3.0082347927731905
1999,21720,female,500,2.8619184874695134,2.4776860876220868,2.091577998162751,3.0174175839853317
1999,21720,female,510,0.8392619589835646,0.8049521267341848,2.171949450357191,4.2154007792048445
1999,21720,female,530,2.795149251369653,2.6433623437895823,2.3669028196615423,3.2641627190137075
1999,21720,female,540,1.4364900563746297,1.2085286795198018,1.7577713355290432,2.5643626362711243
1999,21720,female,550,2.981827618385354,2.467446533844281,2.1892798553869204,3.423458810244041
1999,21720,female,560,1.6468133121375685,1.4147510455312338,1.7608683700856178,2.3820489204396416
1999,21720,female,570,2.8410249633667717,2.215257362243197,1.7836927748656946,2.7120361965252706
1999,21720,female,600,3.53742123125405,2.9509810775318615,2.1683253659655914,3.4130789491246545
1999,21720,female,610,2.7783119731289907,2.274194002731366,2.4585772404737125,3.455239837206562
1999,21720,female,620,2.533462099431388,1.950922299959539,2.074527411888568,3.336912413758026
1999,21720,female,630,2.343930434800524,1.9133108639341012,2.3215239347466388,3.1238790589979812
1999,21720,female,640,1.6359765340140717,1.5856351397665394,1.8171670691951993,2.5127191529120183
1999,21720,female,650,2.6699181863459973,2.327002500413832,1.5305764778984474,2.2561725644955497
1999,21720,female,670,2.6857383635065992,2.3412658709522747,2.230938873274659,3.0767483946580585
1999,21720,female,680,3.1241870637616365,2.6309514859332648,1.5379873552698267,2.3295553575139802
1999,21720,female,700,4.330607316715107,3.620086016819606,2.6219243268405354,3.9237802473151975
1999,21720,female,770,2.187651426252467,2.3544231669322784,1.5905413837487343,1.8765799105418899
1999,21720,female,790,2.4505155238224527,2.2260180996021566,2.4339145174433483,3.1217643885072652
1999,21720,male,260,1.0683098783179958,1.1172325898030622,1.1133732542232255,1.1885020118010112
1999,21720,male,360,1.6693088253113415,1.5504460016414225,2.1659776272016837,2.4290042619719543
1999,21720,male,370,0.9885438024529066,1.0550051568882346,1.4419500394194795,1.8848703391082444
1999,21720,male,420,0.9268863921293534,0.9000277482434442,0.9630490019130921,1.2156929022771183
1999,21720,male,430,1.6594495937935803,1.5754130252958303,1.6147285865091097,2.098789591193011
1999,21720,male,440,2.0529616078243187,1.7660009327382242,1.7605817199468814,2.3265512123543743
1999,21720,male,450,1.5071301285808896,1.3610374856184995,1.391804958704832,1.7151613134951422
1999,21720,male,460,2.459010279601187,2.003506403610769,1.8869325347700048,2.4423753166664204
1999,21720,male,470,1.0450312133231936,0.8034706912880574,1.8569758373424354,3.329747341059065
1999,21720,male,480,0.9272510661711391,0.8001180723652411,1.693399109803901,2.3123939910440168
1999,21720,male,500,0.8545182756269263,0.8434088280043676,2.1081595081331557,2.8572127008492174
1999,21720,male,510,1.7442573544223432,1.5523173102263363,3.0195449948321267,4.341714282751628
1999,21720,male,530,3.0601226912078188,2.349288809773147,2.180797839718617,3.227726804172911
1999,21720,male,540,1.5584338528449966,1.464320837209235,2.930378894242748,4.042593359103284
1999,21720,male,550,1.2781536502403703,1.2152993559730256,1.7798232853535019,2.4442899063736463
1999,21720,male,560,2.3944423311440346,1.9894553241292738,1.949399397129383,2.9165772518043895
1999,21720,male,580,0.37762467771402125,0.36228149452643316,4.1180144206203515,2.0237154150197636
1999,21720,male,610,0.8147609200800836,0.7833198439187951,2.384054976348761,3.4160782577831252
1999,21720,male,620,1.0011195351630042,0.9154879834368229,2.578566567081279,3.9833097124219483
1999,21720,male,630,1.5736014518337957,1.4750541985036572,1.7933878020269092,2.2023125530927143
1999,21720,male,660,2.5308471585120675,1.9566100361683645,1.6669609622157884,2.619711177990768
1999,21720,male,670,0.851559807036051,0.8279895757551278,1.1599257645657368,1.4976785087298736
1999,21720,male,690,3.1889090286833577,3.066729998953083,2.092505618229456,3.2710807612747708
1999,21720,male,700,2.5697749709254967,2.2201556978977304,2.0746717835182613,3.048378483509775
1999,21720,total,260,2.9241221099689096,2.4406847595486796,2.061626806978007,2.8095558440445627
1999,21720,total,270,1.711944299170964,1.4809778798519253,3.3558771935186154,3.297789841023653
1999,21720,total,360,1.5735044487448475,1.5533467798129934,1.4918863614124218,1.5097152940653402
1999,21720,total,370,4.106480672186505,3.9203557222948358,3.2892722107190178,4.234708083187924
1999,21720,total,420,2.042704145769103,1.847144829357684,2.294660246953582,3.1799724216036007
1999,21720,total,430,4.16112041609761,3.81358062447213,3.3147389064148545,4.661048748829907
1999,21720,total,440,3.4907866309624196,3.1169142707409,2.735070112383653,3.5092262893359485
1999,21720,total,450,2.6652548666768836,2.530137344620511,2.6690657565815394,3.746569857594541
1999,21720,total,460,3.887940105883662,3.578087455042992,4.051813700466233,5.725056368486438
1999,21720,total,470,3.8471461007385077,3.5086460532464923,4.711768845486933,6.673200631333458
1999,21720,total,480,2.009144973293233,2.0328333282727145,4.292924549432632,5.746186804623916
1999,21720,total,490,0.5162590435351999,0.4736645559694486,1.5010905686090057,1.3248692938869604
1999,21720,total,500,3.082637459893234,3.0758921659405214,4.764181612056386,6.932187640376706
1999,21720,total,510,1.780546044236505,1.7436687989207715,6.070906004794819,8.4478211081711
1999,21720,total,530,5.206326231938498,4.763095323056388,4.423465732049215,5.93989537581419
1999,21720,total,540,2.241157348935847,2.1125466134919595,5.239754145021834,7.434675153465531
1999,21720,total,550,3.1502937234437023,2.9733462386252136,4.237254947735665,5.916294338721947
1999,21720,total,560,3.800011365296761,3.0436692020772314,3.4957549757943704,5.230464769637852
1999,21720,total,570,3.9407187352882724,3.7547803268939437,4.589487354200601,6.903056607010172
1999,21720,total,580,0.2397973758712979,0.25249972749001387,2.7372262773722627,0.9155990957045969
1999,21720,total,600,4.539047026011051,4.1298839655271316,4.266938863890166,6.926229840141223
1999,21720,total,610,4.225018362832521,3.7859923980415173,5.008956291491725,7.930769252035576
1999,21720,total,620,2.292775791014774,2.1070835657258065,4.47683180471817,7.182349071270003
1999,21720,total,630,3.329528550252664,3.075073842581097,4.289826413193825,5.464949266230531
1999,21720,total,640,2.148427845869755,1.9139834982047907,4.135901035123663,7.364164444963837
1999,21720,total,650,2.575840060723994,2.2648045557772916,3.1553961204534007,4.7354213352296
1999,21720,total,660,2.5933874948980242,2.4193834326788752,4.19409631809323,6.366268764116435
1999,21720,total,670,2.787702693107051,2.7861256451228757,3.2612717536959863,4.941302548707971
1999,21720,total,680,4.958383854747362,4.136219085403045,2.952505666217143,4.557983093861049
1999,21720,total,690,2.458984755779915,2.4575107771105476,3.9471393932414727,6.163386233917663
1999,21720,total,700,7.361190919445868,6.255970527070687,5.5962768355483705,8.809408671408985
1999,21720,total,710,3.388047196452069,3.0505057129553643,3.4336019959882926,5.073859128470396
1999,21720,total,770,2.0848217852975934,2.5843950706952796,1.9398346959623907,2.0611434022740536
1999,21720,total,790,2.6469055849810013,1.968697479142898,2.5143032093159894,3.2095376745232036
1999,30060,female,160,1.5451397000691707,1.4351769799815992,1.3625012467042559,1.574541987812333
1999,30060,female,170,1.6243692759261017,1.5000431323061396,1.7232212128939823,2.316289874884502
1999,30060,female,190,3.4318785968494034,2.776689117682657,3.2683268038009534,4.444910436707647
1999,30060,female,200,3.7373382872134564,3.05067741868264,3.169765685559386,4.790441706920411
1999,30060,female,210,4.243779192615151,3.3117071473805373,3.2736908064194177,5.272133823467883
1999,30060,female,220,6.6155607357933475,5.214801917319526,4.126870459256784,6.907987961682531
1999,30060,female,230,2.7407776126958736,2.6110288014510488,3.6984644435120537,5.132926807324265
1999,30060,female,240,5.434140938996682,4.9863213316402355,4.4485683538376115,6.24483014304187
1999,30060,female,250,4.6972019186330245,4.159775241519367,4.274348729808793,6.307534710102002
1999,30060,female,260,7.735250256272654,6.632139563915168,4.989135119618879,7.325124655006765
1999,30060,female,270,3.8620434893907816,3.637757649327032,3.7825491985332556,5.738729392295778
1999,30060,female,280,8.106116173207017,6.771749762151445,4.252939804648565,6.323088119725237
1999,30060,female,290,3.3590687012956097,3.236721391175549,2.6693710802072883,3.844869830450426
1999,30060,female,300,10.07698991525282,9.4043525536229,4.867936225845715,6.6802432131097795
1999,30060,female,310,5.914977307482992,4.8728847539160896,2.9572765937757226,4.751488367502422
1999,30060,female,320,6.132699634074084,5.138460155127813,3.3894548741035413,4.630654507497447
1999,30060,female,330,6.260106704390689,5.186695850507943,3.4706872861988143,5.701838459927101
1999,30060,female,340,6.878833203269448,5.3309350205510695,3.5755138508204034,5.812592219502891
1999,30060,female,350,9.940097262739753,9.14671788002805,5.345315517692037,8.024672109678455
1999,30060,female,360,7.223178550839952,6.627992169064097,4.255104837400221,6.069043481898269
1999,30060,female,370,11.708217168016763,10.111678327872015,6.824423764253859,10.24695466509175
1999,30060,female,380,10.847135920563614,9.814700792790067,8.062957852814788,11.730890528723178
1999,30060,female,390,11.027000886196072,9.824076408182984,6.185931362186621,9.71446028472649
1999,30060,female,400,8.407899907784959,6.8200261329139735,4.405902015859292,6.868733866751117
1999,30060,female,410,4.199503678474646,2.967947955361755,1.9303070265988684,4.108692813778361
1999,30060,male,150,3.5968563793810144,2.488104908403618,2.7630573914878105,2.890264177212821
1999,30060,male,160,3.3530123491898376,2.8005993828002427,2.809910867172877,4.059957044632798
1999,30060,male,170,2.7886390617561614,2.29997258904883,2.1730601811604844,2.859205104785358
1999,30060,male,180,0.8682045810065246,0.6857980982774373,1.8927968722556936,3.0748564789167405
1999,30060,male,190,0.9621164366458068,0.930880784080173,7.829926056592849,15
1999,30060,male,200,4.448734670573685,4.38390879033891,3.95497478604771,5.544954195151547
1999,30060,male,210,5.330651734052884,4.628127715986236,4.7888851042138905,7.103835561185159
1999,30060,male,220,2.1710644323383863,1.7697815075434864,3.6969574898721875,5.269595275213857
1999,30060,male,230,4.696325948687437,4.035709872736936,4.172775264945169,5.9937776484998695
1999,30060,male,240,4.752567137957194,3.9142985143895204,5.244403719340817,7.780686442151327
1999,30060,male,250,4.77508678003968,4.451434486243694,6.75442795440814,9.8398395339595
1999,30060,male,260,5.944323431462284,4.991160303880283,3.2278174354370703,4.499978235848173
1999,30060,male,270,5.1367991122908645,4.719422817665299,4.539396390469246,6.6620213375065225
1999,30060,male,280,3.124163297976973,2.6725350657604663,2.4343569689810773,3.624036725589025
1999,30060,male,290,6.89549183419258,5.074688479584173,3.104068296748948,5.414431398110055
1999,30060,male,300,8.138934683785903,6.220377986508362,4.271295184827524,6.336097529267304
1999,30060,male,310,5.073633253788704,4.480297165509202,3.5959414663832456,5.718585135043036
1999,30060,male,320,7.027076019107492,6.510855431968095,7.133464095286043,9.972454563790803
1999,30060,male,330,10.556012468567085,9.694289719300361,6.319912667427448,9.246978923856547
1999,30060,male,340,7.4089648255616405,5.940391827269775,4.627576034781175,7.397169784321998
1999,30060,male,350,9.48261236579849,8.14382087429718,5.8598687064445105,8.859640904123358
1999,30060,male,360,17.451110842466218,15.253234490769971,8.075355701944027,11.9411224967138
1999,30060,male,370,12.45023687517024,11.098739591103515,7.566994842269068,10.947168496315085
1999,30060,male,380,14.303084564952222,13.090825502611318,8.04899371165665,12.020171479066324
1999,30060,male,390,9.153671984046753,7.826574266741459,5.670422799861766,9.23865650508317
1999,30060,male,400,8.82728612529467,7.1202209743069185,4.726082345911947,7.772765285253934
1999,30060,total,150,3.5979568126988575,3.0108256093994044,1.9081955230935255,1.6837565859612953
1999,30060,total,160,5.2443233087262655,4.649163150197997,3.794500359449879,5.346218911797866
1999,30060,total,170,4.089707191431859,3.171844259659989,3.4582345249878936,5.187354766515504
1999,30060,total,180,0.7738369078311222,0.7091390076006575,1.2166054552193861,2.1110877576349556
1999,30060,total,190,3.277062054300529,3.0151227098964966,6.52725344425038,9.66073754326298
1999,30060,total,200,6.398611051749354,6.303256544509031,6.411639389436008,8.889919621494766
1999,30060,total,210,8.140697170496633,7.218643486855042,8.522113202734788,13.0444077239659
1999,30060,total,220,6.406010773078802,5.4932733128970455,7.634167534178032,12.138799590544979
1999,30060,total,230,5.40142451784142,5.104470089142546,8.790765666905788,13.007079110187984
1999,30060,total,240,7.841093721048824,7.040068253823768,9.604080039706517,14.199256535820641
1999,30060,total,250,6.388529175476421,6.3293776270545905,9.971479897326056,13.529478496080122
1999,30060,total,260,12.489222150648061,11.734109177226554,8.364630112441363,11.762054464786022
1999,30060,total,270,8.212911143486817,7.454447173854418,8.95881728957882,12.645718157669123
1999,30060,total,280,10.02963630519778,8.319176505625254,7.158062091363969,10.24811170044385
1999,30060,total,290,10.516596446804801,9.106189612866181,5.640875304891565,9.303657695379453
1999,30060,total,300,17.713474437466115,15.714034701991954,8.54377255321265,12.625343588110846
1999,30060,total,310,10.257717890452632,9.20216283359649,6.586959195719192,10.104729382460983
1999,30060,total,320,15.954534535224784,14.212043001874285,11.150757333075102,14.633966173786195
1999,30060,total,330,16.86953305803747,15.472811466477609,10.411146352075216,15.685599239966047
1999,30060,total,340,12.187032330570988,9.762100708565374,8.299636968537385,12.535704973186942
1999,30060,total,350,17.093765645409892,16.110642846449974,11.249379100745747,16.131593169492284
1999,30060,total,360,24.74586770403511,22.140479845061808,13.41028260819859,19.074432215703343
1999,30060,total,370,20.922894947038568,18.6473919005882,15.448330220354855,21.936008628321954
1999,30060,total,380,26.417335914597707,24.021572040458825,17.90572198217137,25.264266080890962
1999,30060,total,390,20.22551861918349,18.645708805216522,13.757619256648422,21.182211000627134
1999,30060,total,400,19.996184557685194,16.91444938904693,10.583335057657605,15.68940022140794
1999,30060,total,410,7.041998793506726,6.07349668475939,3.6110826120237838,6.964752892553378
1999,30060,total,420,5.721166274922362,4.8504273376123495,3.864791742357575,7.9265550003145435
1999,30060,total,430,3.7512456163945984,2.5860727003592947,2.3885808161191706,4.453819727375495
2001,10110,female,160,1.9813101531682333,1.671558290107109,2.6147960041694764,3.70426275710396
2001,10110,female,170,2.0060810630875583,1.5542006307162886,2.6696222816403936,5.134163909784777
2001,10110,female,230,2.2314860384334056,2.023276166063752,5.888481046428358,8.132773797819949
2001,10110,female,240,5.427370749679707,4.446554520709814,4.999674724766157,6.855174151081223
2001,10110,female,250,5.681037375843266,4.280773711613331,4.467362246484019,6.842688806821637
2001,10110,female,260,6.001641693793626,4.593811483004378,4.011776667853064,6.388854411142649
2001,10110,female,270,3.7217384313790536,2.908541015003465,3.7518247862212166,6.352926985277592
2001,10110,female,280,3.76156587610088,3.1653355319641925,3.0887713584406336,5.343424478545177
2001,10110,female,290,6.605561863369346,5.212499949632193,4.261470326243703,6.641321195516993
2001,10110,female,300,5.04307026324559,4.378810370544463,4.573882566993496,6.8478594581336605
2001,10110,female,310,5.979269121220382,5.095137030226408,4.342137670771762,6.262518590651827
2001,10110,female,320,5.131542459384532,4.327992853379413,4.412246530269221,6.409878257106758
2001,10110,female,330,5.94695712061206,4.874331093133353,4.217907612917886,6.151571291916786
2001,10110,female,340,4.607003002121574,4.307820016123781,4.385913013279422,6.012054655332041
2001,10110,female,350,7.0626620182988615,5.964399373324795,4.8660055473384825,7.255494724842981
2001,10110,female,360,4.871145015786917,4.288768557824341,4.294000802638049,6.169687169486029
2001,10110,female,370,6.983269597805952,5.694162491009518,4.288373447929006,7.040907931754517
2001,10110,female,380,4.662498625403734,3.871887987466534,3.8490672492804117,5.710230317939692
2001,10110,female,390,5.174971645811321,4.50487570246492,3.7840224182398696,5.563551508925004
2001,10110,female,400,7.468190106324338,5.911539935840867,4.46345483536171,6.782428679293592
2001,10110,female,410,5.3353635174028335,4.590792339117456,3.7127514060769222,6.133185347918141
2001,10110,female,420,7.697841312269179,6.089641729134582,3.79754694379349,5.897570655936501
2001,10110,female,430,4.517553839202427,4.326802288300637,4.266438908909877,6.385697924655165
2001,10110,female,440,3.7970742798126675,3.2429653622403047,3.7301183996720497,5.780767886540031
2001,10110,female,450,7.088301272802612,6.163701337533607,4.432389571776817,6.501880054534255
2001,10110,female,460,6.77765071025881,5.8026695885151405,3.8399899186609265,5.818636237864604
2001,10110,female,470,5.678950131332757,5.171507667339836,4.3642868864443765,7.0345513672395
2001,10110,female,480,5.379792455447773,4.3535821679016555,3.4269849568607778,6.077468252912646
2001,10110,female,490,5.280336826941907,4.428188064299329,4.4962978199566335,6.7264278333691925
2001,10110,female,500,5.076904482700062,4.618221488393799,3.334552919551763,5.7397886409641705
2001,10110,female,510,6.607975604800176,4.4594630537673705,3.7245163752696686,6.32332411432657
2001,10110,female,530,5.234511727142644,4.643171046503956,3.609045303881339,5.863855723559102
2001,10110,female,560,8.316789344136602,6.941442630058616,3.515541756844625,6.640089157637058
2001,10110,female,570,6.83985987028333,5.906995562001968,3.9916836981290786,6.179724220796436
2001,10110,male,140,1.4143765237929007,1.24874651090727,2.1986716733909946,2.1965176259797072
2001,10110,male,160,1.6522629980176193,1.266631683298723,1.6234717268378056,2.374076443631368
2001,10110,male,170,5.003520029789335,3.65269189240404,3.7406749638229466,6.054878473338926
2001,10110,male,230,3.6066270628278234,3.2308035540572737,4.368060640671312,6.838057212259895
2001,10110,male,240,6.913931186365034,5.756848396508614,4.820927401652904,7.050036570533752
2001,10110,male,250,6.650091595386108,4.772604093615888,4.023892442977497,6.1952102134015625
2001,10110,male,260,4.587630609319626,3.6647084947276434,3.1721942585390286,4.482840783862272
2001,10110,male,270,3.878674102755564,3.1927478920226946,3.5072739157909947,5.547273308294149
2001,10110,male,280,2.7451324685539116,2.3121268486648265,4.077169861803419,6.462540865102907
2001,10110,male,290,2.7452733037663477,2.2924277366448997,3.6463951947091764,5.166653326507797
2001,10110,male,300,5.733460328817542,4.569167352805593,3.9985826829296567,5.968319972057169
2001,10110,male,310,5.531190780360408,4.472497399148653,4.004819135055488,5.796708949390852
2001,10110,male,320,4.034829499979218,3.430055747655352,3.90489456698199,5.629131573283633
2001,10110,male,330,5.498330371875018,4.430553999857448,4.59393705947918,7.045465960487173
2001,10110,male,340,6.405301208785242,5.29091763401882,3.9723329703873325,6.300979586141818
2001,10110,male,350,3.5413854480600366,3.220710453005307,4.341875958538923,6.550798780114579
2001,10110,male,360,2.595272635451791,2.3923301715997316,3.9434894574315726,6.071124828563052
2001,10110,male,370,7.698975327462087,6.372425628855192,4.781950530134271,7.1824166297935665
2001,10110,male,380,3.148422415923455,3.0165501835420128,4.011795808251675,6.184183377123737
2001,10110,male,390,6.600430799952658,5.3294968985785145,4.280964259062452,6.682704944876337
2001,10110,male,400,7.149031862217611,5.966791856979998,4.704466671432972,7.01200805676226
2001,10110,male,410,5.774459586663177,4.53382030245635,3.7468763843100725,5.667811958348132
2001,10110,male,420,6.846861262280769,6.240656664856135,4.763789846746399,6.918003874818099
2001,10110,male,430,5.651836165213778,5.163559226851486,3.9697374974759363,5.87872879984785
2001,10110,male,440,6.624394932999237,5.308652901470622,3.9184397138736737,6.3658690435253575
2001,10110,male,450,8.335770357777253,6.922814468968169,4.29126766304583,6.932432631270899
2001,10110,male,460,6.107247812013778,4.618590561047091,3.6311852855998383,6.139809147061143
2001,10110,male,470,6.647192737706143,5.2691363974097785,2.9352082310394425,5.088139038943036
2001,10110,male,480,4.257760736120439,3.725571993624197,3.291924793922859,5.51370303093499
2001,10110,male,500,5.343499054301307,4.734744774503153,3.245414781977002,5.32639892044293
2001,10110,total,140,1.264965920202466,1.1364780989936527,1.4677807796000883,1.3614888517540895
2001,10110,total,160,6.435148111027181,5.082748879967431,4.94722725445606,7.545062082718981
2001,10110,total,170,6.069534782253792,5.003450428490655,6.902650856321478,10.806146122483705
2001,10110,total,230,4.1828407397399765,4.033940235727414,8.166847670645193,11.492499680902899
2001,10110,total,240,11.647938768379303,10.425230595708168,9.312118734053222,14.073075856901736
2001,10110,total,250,11.617256621291263,9.355404657228833,8.657182465003396,12.299377705450794
2001,10110,total,260,9.72307402593809,8.00758487960572,7.23071785723987,10.887465678287779
2001,10110,total,270,5.659312804839243,5.124777592545209,7.007933165272022,10.605250720729824
2001,10110,total,280,5.004690083522124,4.583420707160873,8.827762266722864,14.26414006141969
2001,10110,total,290,11.044249457053143,9.906125625142296,9.494332487962865,13.475841485455032
2001,10110,total,300,9.082327504965194,7.863309976445752,7.96212999405733,11.760376605333223
2001,10110,total,310,10.055097377143497,8.607122717557125,8.840007509881378,12.523331125660047
2001,10110,total,320,7.11368958419447,6.731032690369628,9.103203366976016,13.146737612226692
2001,10110,total,330,9.292525812166096,7.743704533341133,8.774529508226104,13.053894937129584
2001,10110,total,340,8.885240985017777,8.31726333325236,9.39938468793122,12.875616179655578
2001,10110,total,350,8.096743059465974,7.748049475512912,9.692616479931035,14.753585448264017
2001,10110,total,360,6.435274441068799,5.842124120541573,9.126412764068904,14.767464360239106
2001,10110,total,370,12.09833818699605,10.708580556907108,9.049255146654847,12.945552524804986
2001,10110,total,380,8.734441671941289,7.810184850269132,8.207770870821392,12.127373475230282
2001,10110,total,390,10.08025988027187,8.909786776015654,8.227718445760143,12.431023003733348
2001,10110,total,400,17.31762717402331,14.25355697270535,10.179002175116633,15.185741054285698
2001,10110,total,410,12.478732354531804,10.605283657768778,8.98953612028625,13.73606706393654
2001,10110,total,420,17.154345328821517,15.397923597693968,10.158137339196678,15.15147811397071
2001,10110,total,430,9.058737053786016,8.892385609650457,8.914311518156826,13.197392142801847
2001,10110,total,440,11.81692795000986,10.468326502553149,8.558991711168964,13.607563203157092
2001,10110,total,450,17.076628740766424,14.71999893405115,9.892224981203606,14.721098858736786
2001,10110,total,460,15.698482709517146,13.403023219095619,9.171136023068676,14.0494927044087
2001,10110,total,470,12.975209697338494,12.146088490245232,7.978117788554608,11.88026130390866
2001,10110,total,480,12.41632657858251,10.518077450152521,8.499306073469231,13.312838523419392
2001,10110,total,490,15.291399338443025,13.415069684785896,8.453225205949158,12.444468392337711
2001,10110,total,500,12.79505700091963,12.055906435409046,7.48424254333325,12.396230428292723
2001,10110,total,510,9.089743432103909,8.1477248917817775,6.749818645451915,11.155392741598561
2001,10110,total,520,7.700351530277091,6.993859585276906,6.328657780821346,10.281207166674637
2001,10110,total,530,9.01226209285144,8.234863147967928,5.503479828708641,9.142486309460454
2001,10110,total,560,9.636898115386828,8.394060151091681,4.4911111526340015,7.953855456388431
2001,10110,total,570,7.473663588561407,6.85855973946593,4.47732713129382,6.6498694336655895
2001,21720,female,250,1.7035192116866125,1.367574024720495,1.304544983720139,1.6504762632412093
2001,21720,female,260,3.8570433636055017,2.6729802593078666,2.7980006335257213,2.3675740997258385
2001,21720,female,270,2.2097220561190034,1.7612769730992357,1.6203013571680553,2.0781537301347344
2001,21720,female,280,2.3217182410929316,1.8924521070302682,1.7784583598702801,2.3032325279247265
2001,21720,female,310,1.704501400835059,1.3231630043399472,2.492110896787948,3.289340101522843
2001,21720,female,330,1.3598052329752675,1.2869335007664509,1.2950558606710987,1.7442700674301321
2001,21720,female,350,1.9990433193417274,1.8722149100720125,1.4926344210942608,1.930196197528539
2001,21720,female,360,1.5884999717601085,1.5072652855740978,2.60662994071958,4.312356035567753
2001,21720,female,410,1.1763889759079453,0.9683043942963541,1.4343298684630834,3.2695002335357306
2001,21720,female,430,1.1828746580179528,0.9710953793763304,4.145129307703877,5.000000000000002
2001,21720,female,440,1.0853728966207365,1.0397795786121264,1.8467488184678065,3.073120053690676
2001,21720,female,450,2.0978461074150654,1.8950485011417286,2.1029646619947826,2.96196275406924
2001,21720,female,460,1.1106236202220832,1.0999568826554664,1.2591922022847477,1.6981836695611192
2001,21720,female,470,2.1091939450964783,1.9387204617118026,2.128114856956503,3.0440881303730007
2001,21720,female,480,2.3207364691818526,2.0752178747047676,1.7818041998468934,2.4651210370372056
2001,21720,female,520,2.0937591642025795,1.8710728633523261,2.5746285092813386,3.5601046241716885
2001,21720,female,530,1.0177198676129928,0.9259859345400666,1.4990516716455577,2.0105112997171486
2001,21720,female,540,0.9451746480373727,0.778782405682378,1.7120426143990286,2.625251080703343
2001,21720,female,550,2.1629536525980138,1.9456183666059723,1.9243863652783422,2.3682750481478094
2001,21720,female,560,0.7226259646814586,0.6685976550037652,1.8979946657937279,3.1524849811567703
2001,21720,female,580,1.056167789892826,0.9619442497257193,1.4995371382121665,1.8670636680601282
2001,21720,female,590,0.7991526999690647,0.6628697222768777,2.0115735447403558,2.8243640094071645
2001,21720,female,600,2.321994986211982,1.937306937692055,2.252807438612014,3.1233042290648507
